edge_type_id target_query source_query weight_function dynamics_params PSP_correction delay PSP_lognorm_shape PSP_lognorm_scale model_template
100 node_type_id=='478793814' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_pv.json -0.037 1.01 0.6828453321 0.5199354476 static_synapse
101 node_type_id=='478958894' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_pv.json -0.036 1.01 0.6828453321 0.5199354476 static_synapse
102 node_type_id=='481127173' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_pv.json -0.043 1.01 0.6828453321 0.5199354476 static_synapse
103 node_type_id=='481127348' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_pv.json -0.055 1.01 0.6828453321 0.5199354476 static_synapse
104 node_type_id=='487405644' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_pv.json -0.065 1.01 0.6828453321 0.5199354476 static_synapse
105 node_type_id=='487667205' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_pv.json -0.044 1.01 0.6828453321 0.5199354476 static_synapse
106 node_type_id=='491038812' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_pv.json -0.034 1.01 0.6828453321 0.5199354476 static_synapse
107 node_type_id=='569997187' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_pv.json -0.053 1.01 0.6828453321 0.5199354476 static_synapse
108 node_type_id=='571314481' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_pv.json -0.055 1.01 0.6828453321 0.5199354476 static_synapse
109 node_type_id=='572375809' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_pv.json -0.043 1.01 0.6828453321 0.5199354476 static_synapse
110 node_type_id=='579414994' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_pv.json -0.035 1.01 0.6828453321 0.5199354476 static_synapse
111 node_type_id=='476099282' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_sst.json -0.171 1.06 0.5667170502 0.5805745709 static_synapse
112 node_type_id=='476753465' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_sst.json -0.16 1.06 0.5667170502 0.5805745709 static_synapse
113 node_type_id=='485061364' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_sst.json -0.123 1.06 0.5667170502 0.5805745709 static_synapse
114 node_type_id=='501280518' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_sst.json -0.123 1.06 0.5667170502 0.5805745709 static_synapse
115 node_type_id=='501282204' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_sst.json -0.063 1.06 0.5667170502 0.5805745709 static_synapse
116 node_type_id=='573622646' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_sst.json -0.101 1.06 0.5667170502 0.5805745709 static_synapse
117 node_type_id=='501570114' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_vip.json -0.075 0.92 0.4646536968 0.4623438127 static_synapse
118 node_type_id=='531121585' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_vip.json -0.062 0.92 0.4646536968 0.4623438127 static_synapse
119 node_type_id=='535728342' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_vip.json -0.091 0.92 0.4646536968 0.4623438127 static_synapse
120 node_type_id=='560690291' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_vip.json -0.058 0.92 0.4646536968 0.4623438127 static_synapse
121 node_type_id=='561934585' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_vip.json -0.037 0.92 0.4646536968 0.4623438127 static_synapse
122 node_type_id=='562540395' "pop_name=='('4', 'Pvalb')'" weight_function_recurrent pv_to_vip.json -0.057 0.92 0.4646536968 0.4623438127 static_synapse
123 node_type_id=='478793814' "pop_name=='('4', 'Sst')'" weight_function_recurrent sst_to_pv.json -0.068 1.2 0.6280035736 0.4028248323 static_synapse
124 node_type_id=='478958894' "pop_name=='('4', 'Sst')'" weight_function_recurrent sst_to_pv.json -0.064 1.2 0.6280035736 0.4028248323 static_synapse
125 node_type_id=='481127173' "pop_name=='('4', 'Sst')'" weight_function_recurrent sst_to_pv.json -0.076 1.2 0.6280035736 0.4028248323 static_synapse
126 node_type_id=='481127348' "pop_name=='('4', 'Sst')'" weight_function_recurrent sst_to_pv.json -0.1 1.2 0.6280035736 0.4028248323 static_synapse
127 node_type_id=='487405644' "pop_name=='('4', 'Sst')'" weight_function_recurrent sst_to_pv.json -0.116 1.2 0.6280035736 0.4028248323 static_synapse
