node_type_id ei nsyn_size_mean population model_type location model_template nsyn_size_shape nsyn_size_scale model_id pop_name dynamics_params
323452245 i 6171 v1 point_process VISp2/3 nest:glif_psc 0.55 5305.151 566299894 "('2/3', 'Sst')" 323452245_glif_lif_asc_config.json
476686112 i 6171 v1 point_process VISp2/3 nest:glif_psc 0.55 5305.151 566332844 "('2/3', 'Sst')" 476686112_glif_lif_asc_config.json
313862274 i 6171 v1 point_process VISp2/3 nest:glif_psc 0.55 5305.151 566298502 "('2/3', 'Sst')" 313862274_glif_lif_asc_config.json
623960880 i 6171 v1 point_process VISp2/3 nest:glif_psc 0.55 5305.151 637940352 "('2/3', 'Sst')" 623960880_glif_lif_asc_config.json
488677994 i 6171 v1 point_process VISp2/3 nest:glif_psc 0.55 5305.151 501119272 "('2/3', 'Sst')" 488677994_glif_lif_asc_config.json
324493977 i 6171 v1 point_process VISp2/3 nest:glif_psc 0.55 5305.151 566302709 "('2/3', 'Sst')" 324493977_glif_lif_asc_config.json
485466109 i 6171 v1 point_process VISp2/3 nest:glif_psc 0.55 5305.151 500964172 "('2/3', 'Sst')" 485466109_glif_lif_asc_config.json
501023852 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566570502 "('4', 'Scnn1a')" 501023852_glif_lif_asc_config.json
323838579 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566299577 "('4', 'Scnn1a')" 323838579_glif_lif_asc_config.json
500964358 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566579924 "('4', 'Scnn1a')" 500964358_glif_lif_asc_config.json
395785266 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566314373 "('4', 'Scnn1a')" 395785266_glif_lif_asc_config.json
476266853 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566330591 "('4', 'Scnn1a')" 476266853_glif_lif_asc_config.json
320207387 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566297026 "('4', 'Scnn1a')" 320207387_glif_lif_asc_config.json
517647182 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566620822 "('4', 'Scnn1a')" 517647182_glif_lif_asc_config.json
325464516 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566305755 "('4', 'Scnn1a')" 325464516_glif_lif_asc_config.json
476218657 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566329940 "('4', 'Scnn1a')" 476218657_glif_lif_asc_config.json
322723785 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566297752 "('4', 'Rorb')" 322723785_glif_lif_asc_config.json
478586425 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566380630 "('4', 'Rorb')" 478586425_glif_lif_asc_config.json
329557305 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566304465 "('4', 'Rorb')" 329557305_glif_lif_asc_config.json
500859045 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566567858 "('4', 'Rorb')" 500859045_glif_lif_asc_config.json
479179020 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 497548728 "('4', 'Rorb')" 479179020_glif_lif_asc_config.json
324065524 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566304278 "('4', 'Rorb')" 324065524_glif_lif_asc_config.json
322761772 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 496894069 "('4', 'Rorb')" 322761772_glif_lif_asc_config.json
467357834 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566311880 "('4', 'Rorb')" 467357834_glif_lif_asc_config.json
329550277 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 496949295 "('4', 'Rorb')" 329550277_glif_lif_asc_config.json
476562817 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566332823 "('4', 'Rorb')" 476562817_glif_lif_asc_config.json
